timeStamp,sessionId,participantId,action,actor,x,y,z,target
2018-04-04 11:33:42.441 +03:00,66383,B,Activated,B,-3.4,1.1,1.7,
2018-04-04 11:33:42.464 +03:00,66383,B,Activated,B,-3.6,1.1,1.1,
2018-04-04 11:33:42.488 +03:00,42250,A,moved,A,-2.1,-0.4,0.6,
2018-04-04 11:33:42.662 +03:00,34344,C,Activated,C,5.4,1.1,0,
2018-04-04 11:33:42.664 +03:00,34344,C,Activated,C,5.4,1.1,0,
2018-04-04 11:33:42.716 +03:00,42250,A,ASK,A,-2,1.1,-0.8,C
2018-04-04 11:33:42.730 +03:00,42250,C,moved,C,-4.6,-0.4,-2.9,
2018-04-04 11:33:42.866 +03:00,71681,C,moved,C,-3.7,-0.4,-1.3,
2018-04-04 11:33:42.961 +03:00,42250,D,ASK,D,-1.9,1.1,-0.8,C
2018-04-04 11:33:43.186 +03:00,34344,A BOT,TakeOff,A,-3.5,1.1,0.2,
2018-04-04 11:33:43.193 +03:00,34344,A BOT,exitTP,A,-15.3,0.6,-5,
2018-04-04 11:33:43.271 +03:00,71681,A,Activated,A,-3.5,1.1,0.3,
2018-04-04 11:33:43.274 +03:00,71681,A,Activated,A,-3.5,1.1,0.3,
2018-04-04 11:33:43.360 +03:00,71681,A,Activated,A,-3.5,1.1,0.3,
2018-04-04 11:33:43.363 +03:00,71681,A,Activated,A,-3.5,1.1,0.3,
2018-04-04 11:33:43.682 +03:00,42250,D,moved,D,3.3,0.5,0.8,
2018-04-04 11:33:43.937 +03:00,34344,B BOT,EnterTP,B,-7.2,1.1,1.9,
2018-04-04 11:33:44.209 +03:00,42250,A,moved,A,2,-0.4,-1.6,
2018-04-04 11:33:44.426 +03:00,42250,A,moved,A,1.8,-0.4,-1.9,
2018-04-04 11:33:44.460 +03:00,71681,D,TakeOff,D,5.6,1.1,-0.6,
2018-04-04 11:33:44.644 +03:00,34344,C,moved,C,3.3,0.5,-1,
2018-04-04 11:33:44.647 +03:00,66383,A,moved,A,-3.4,0.5,0.4,
2018-04-04 11:33:44.724 +03:00,66383,A,exitTP,A,2.2,1.1,1.1,
2018-04-04 11:33:44.733 +03:00,71681,D,exitTP,D,-15.3,0.6,-5,
2018-04-04 11:33:44.752 +03:00,66383,D,TakeOff,D,4.8,1.1,0,
2018-04-04 11:33:44.798 +03:00,66383,D,exitTP,D,-15.3,0.6,-5,
2018-04-04 11:33:44.888 +03:00,66383,A,moved,A,-3.4,0.5,0.4,
2018-04-04 11:33:44.953 +03:00,42250,D,EnterTP,D,4.7,1.1,-2.6,
2018-04-04 11:33:45.079 +03:00,42250,D,EnterTP,D,4.7,1.1,-2.6,
2018-04-04 11:33:45.283 +03:00,42250,D,EnterTP,D,4.7,1.1,-2.6,
2018-04-04 11:33:45.289 +03:00,46393,D,moved,D,-1.7,-0.4,0.3,
2018-04-04 11:33:45.619 +03:00,71681,C,Kick,C,-3.4,1.1,-3,A
2018-04-04 11:33:45.711 +03:00,71681,C,Kick,C,-3.4,1.1,-2.7,A
2018-04-04 11:33:45.802 +03:00,34344,C,moved,C,-1.5,-0.4,1.6,
2018-04-04 11:33:45.807 +03:00,42250,A,moved,A,-0.8,-0.4,0.8,
2018-04-04 11:33:45.844 +03:00,71681,C,EnterTP,C,-3.4,1.1,-2.6,
2018-04-04 11:33:45.869 +03:00,71681,C,moved,C,-3.5,0.5,0.6,
2018-04-04 11:33:45.878 +03:00,66383,A,moved,A,4.7,0.5,1.5,
2018-04-04 11:33:45.914 +03:00,42250,C,moved,C,-5.3,-0.4,-1.9,
2018-04-04 11:33:45.951 +03:00,71681,C,EnterTP,C,-3.4,1.1,-2.6,
2018-04-04 11:33:45.955 +03:00,71681,A,exitTP,A,-3.7,1.1,4.1,
2018-04-04 11:33:46.004 +03:00,71681,C,moved,C,-3.5,0.5,0.6,
2018-04-04 11:33:46.009 +03:00,71681,C,EnterTP,C,-3.4,1.1,-2.6,
2018-04-04 11:33:46.160 +03:00,66383,A,moved,A,5.4,0.5,0.4,
2018-04-04 11:33:46.256 +03:00,42250,A,moved,A,2.3,-0.4,-3,
2018-04-04 11:33:46.277 +03:00,46393,D,moved,D,-3.9,-0.4,-1.9,
2018-04-04 11:33:46.337 +03:00,46393, ,spawnedTo,B,5.3,0.5,-4.2,
2018-04-04 11:33:46.340 +03:00,46393, ,EndRound16,,,,,
2018-04-04 11:33:46.340 +03:00,46393, ,spawnedTo,A,-4.6,0.5,4.4,
2018-04-04 11:33:46.343 +03:00,46393, ,spawnedTo,D,-5.3,0.5,-3.8,
2018-04-04 11:33:46.359 +03:00,66383,B,Activated,B,-4.1,1.1,-0.9,
2018-04-04 11:33:46.382 +03:00,34344,C,moved,C,1.1,-0.4,0.7,
2018-04-04 11:33:46.450 +03:00,66383,B,Deactivated,B,-4.1,1.1,-0.9,
2018-04-04 11:33:46.471 +03:00,46393, ,spawnedTo,B,5.3,0.5,-4.2,
2018-04-04 11:33:46.472 +03:00,46393, ,spawnedTo,A,-4.6,0.5,4.4,
2018-04-04 11:33:46.478 +03:00,42250,A,moved,A,3.3,-0.4,-2.7,
2018-04-04 11:33:46.485 +03:00,46393, ,EndRound16,,,,,
2018-04-04 11:33:46.488 +03:00,46393, ,spawnedTo,D,-5.3,0.5,-3.8,
2018-04-04 11:33:46.518 +03:00,46393,D,EnterTP,D,-2.4,1.1,0.3,
2018-04-04 11:33:46.552 +03:00,26386,A,moved,A,-2.2,-0.4,2.1,
2018-04-04 11:33:46.556 +03:00,46393,D,exitTP,D,-5.3,0.5,-3.8,
2018-04-04 11:33:46.560 +03:00,66383,B,Deactivated,B,-4.1,1.1,-0.9,
2018-04-04 11:33:46.563 +03:00,66383,B,Deactivated,B,-4.1,1.1,-0.9,
2018-04-04 11:33:46.566 +03:00,42250,A,moved,A,3.7,-0.4,-2.5,
2018-04-04 11:33:46.695 +03:00,42250,A,moved,A,3.7,-0.4,-2.5,
2018-04-04 11:33:46.706 +03:00,42250,A,moved,A,3.7,-0.4,-2.5,
2018-04-04 11:33:46.713 +03:00,42250,A,moved,A,3.7,-0.4,-2.5,
2018-04-04 11:33:46.772 +03:00,42250,C,Activated,C,-4.8,1.1,-1.7,
2018-04-04 11:33:46.776 +03:00,26386, ,EndRound13,,,,,
2018-04-04 11:33:46.777 +03:00,26386, ,spawnedTo,A,6.1,0.5,5,
2018-04-04 11:33:46.782 +03:00,26386, ,spawnedTo,C,5.3,0.5,-4.2,
2018-04-04 11:33:46.784 +03:00,26386, ,spawnedTo,D,-5.3,0.5,-3.8,
2018-04-04 11:33:46.809 +03:00,42250,C,Activated,C,-4.8,1.1,-1.8,
2018-04-04 11:33:46.821 +03:00,26386,C,exitTP,C,5.3,0.5,-4.2,
2018-04-04 11:33:46.907 +03:00,26386, ,spawnedTo,C,5.3,0.5,-4.2,
2018-04-04 11:33:46.918 +03:00,26386, ,spawnedTo,D,-5.3,0.5,-3.8,
2018-04-04 11:33:46.921 +03:00,26386, ,spawnedTo,C,5.3,0.5,-4.2,
2018-04-04 11:33:46.926 +03:00,26386, ,spawnedTo,A,6.1,0.5,5,
2018-04-04 11:33:46.927 +03:00,26386, ,spawnedTo,A,6.1,0.5,5,
2018-04-04 11:33:46.927 +03:00,26386, ,spawnedTo,D,-5.3,0.5,-3.8,
2018-04-04 11:33:46.929 +03:00,26386, ,EndRound13,,,,,
2018-04-04 11:33:46.933 +03:00,26386, ,EndRound13,,,,,
2018-04-04 11:33:46.961 +03:00,34344,C,moved,C,-0.8,-0.4,0.5,
2018-04-04 11:33:46.983 +03:00,42250,C,Activated,C,-5,1.1,-1.8,
2018-04-04 11:33:47.051 +03:00,42250,C,Activated,C,-4.8,1.1,-1.7,
2018-04-04 11:33:47.100 +03:00,34344,C,moved,C,-1.1,-0.4,0.4,
2018-04-04 11:33:47.131 +03:00,42250,D,Activated,D,3.5,1.1,0.4,
2018-04-04 11:33:47.174 +03:00,34344,C,exitTP,C,2.2,1.1,0.1,
2018-04-04 11:33:47.204 +03:00,71681,A,moved,A,5.4,0.5,0.2,
2018-04-04 11:33:47.231 +03:00,42250,D,moved,D,4.4,-0.4,-1.4,
2018-04-04 11:33:47.264 +03:00,42250,A,moved,A,4.8,-0.4,-1.7,
2018-04-04 11:33:47.265 +03:00,42250,D,Activated,D,3.5,1.1,0.3,
2018-04-04 11:33:47.274 +03:00,34344,C,moved,C,-2.3,0.5,-0.3,
2018-04-04 11:33:47.358 +03:00,42250,D,Activated,D,3.4,1.1,0.6,
2018-04-04 11:33:47.387 +03:00,42250,D,Activated,D,3.6,1.1,0.1,
2018-04-04 11:33:47.462 +03:00,66383,A,EnterTP,A,2.3,1.1,0.7,
2018-04-04 11:33:47.540 +03:00,66383,A,EnterTP,A,2.3,1.1,0.7,
2018-04-04 11:33:47.608 +03:00,66383,B,Activated,B,-4.1,1.1,-0.9,
2018-04-04 11:33:47.680 +03:00,34344,C,moved,C,-2.8,0.5,0,
2018-04-04 11:33:47.741 +03:00,66383,B,Activated,B,-4.1,1.1,-0.9,
2018-04-04 11:33:47.812 +03:00,66383,A,EnterTP,A,2.3,1.1,0.7,
2018-04-04 11:33:47.874 +03:00,66383,B,Activated,B,-4.1,1.1,-0.9,
2018-04-04 11:33:47.883 +03:00,66383,B,Activated,B,-4.1,1.1,-0.9,
2018-04-04 11:33:47.937 +03:00,42250,C,moved,C,-2.4,-0.4,0.1,
2018-04-04 11:33:48.095 +03:00,66383,D,moved,D,-9.9,0.1,-7,
2018-04-04 11:33:48.106 +03:00,26386,A,moved,A,0.1,-0.4,0.9,
2018-04-04 11:33:48.208 +03:00,42250,C,moved,C,-2.5,0.5,-0.1,
2018-04-04 11:33:48.708 +03:00,71681,A,moved,A,5.4,0.5,0.3,
2018-04-04 11:33:48.857 +03:00,26386,A,moved,A,0.1,-0.4,0.9,
2018-04-04 11:33:49.093 +03:00,42250,D,moved,D,6.4,0.5,-0.9,
2018-04-04 11:33:49.125 +03:00,66383,A,TakeOff,A,4.8,1.1,0.4,
2018-04-04 11:33:49.156 +03:00,42250,C,TakeOff,C,-3.8,1.1,-1,
2018-04-04 11:33:49.164 +03:00,34344,C,moved,C,-3.9,-0.4,4,
2018-04-04 11:33:49.335 +03:00,46393, ,BeginRound17,,,,,
2018-04-04 11:33:49.338 +03:00,66383,A,EnterTP,A,4.9,1.1,0.4,
2018-04-04 11:33:49.404 +03:00,42250,C,exitTP,C,-15.3,0.6,-5,
2018-04-04 11:33:49.410 +03:00,42250,C,EnterTP,C,-3.7,1.1,-0.9,
2018-04-04 11:33:49.426 +03:00,66383,A,exitTP,A,-15.3,0.6,-5,
2018-04-04 11:33:49.428 +03:00,34344,C,Kick,C,-0.7,1.1,-0.1,B
2018-04-04 11:33:49.466 +03:00,26386,A,moved,A,0.1,-0.4,0.9,
2018-04-04 11:33:49.476 +03:00,66383,A,EnterTP,A,5,1.1,0.4,
2018-04-04 11:33:49.493 +03:00,46393, ,BeginRound17,,,,,
2018-04-04 11:33:49.511 +03:00,66383,D,moved,D,-8.6,0.1,-8.3,
2018-04-04 11:33:49.550 +03:00,42250,C,EnterTP,C,-3.6,1.1,-0.8,
2018-04-04 11:33:49.553 +03:00,42250,A,EnterTP,A,2.5,1.1,-2.3,
2018-04-04 11:33:49.621 +03:00,42250,C,EnterTP,C,-3.7,1.1,-0.9,
2018-04-04 11:33:49.687 +03:00,42250,A,EnterTP,A,2.5,1.1,-2.3,
2018-04-04 11:33:49.696 +03:00,42250,A,EnterTP,A,2.6,1.1,-2.3,
2018-04-04 11:33:49.789 +03:00,34344,B BOT,exitTP,B,-7.3,1.1,2,
2018-04-04 11:33:49.847 +03:00,26386, ,BeginRound14,,,,,
2018-04-04 11:33:49.880 +03:00,71681,C,moved,C,5.6,-0.4,4.4,
2018-04-04 11:33:49.943 +03:00,34344,C,EnterTP,C,-1.3,1.1,0.6,
2018-04-04 11:33:49.957 +03:00,34344,C,moved,C,-5.4,0.5,-0.5,
2018-04-04 11:33:49.963 +03:00,26386, ,BeginRound14,,,,,
2018-04-04 11:33:49.986 +03:00,26386, ,BeginRound14,,,,,
2018-04-04 11:33:50.029 +03:00,34344,C,moved,C,-5.4,0.5,-0.4,
2018-04-04 11:33:50.130 +03:00,26386,A,EnterTP,A,3.7,1.1,3.3,
2018-04-04 11:33:50.173 +03:00,34344,C,moved,C,-5.2,0.5,-0.3,
2018-04-04 11:33:50.203 +03:00,26386,A,EnterTP,A,3.7,1.1,3.3,
2018-04-04 11:33:50.380 +03:00,46393,D,moved,D,0.2,-0.4,-0.4,
2018-04-04 11:33:50.472 +03:00,26386,A,EnterTP,A,3.7,1.1,3.3,
2018-04-04 11:33:50.561 +03:00,34344,C,moved,C,-5.1,0.5,-0.2,
2018-04-04 11:33:50.572 +03:00,66383,A,ASK,A,-4.1,1.1,-0.9,B
2018-04-04 11:33:50.939 +03:00,66383,D,moved,D,-8.8,0.1,-9,
2018-04-04 11:33:51.071 +03:00,42250,A,Deactivated,A,4.2,1.1,-2,
2018-04-04 11:33:51.075 +03:00,42250,A,Activated,A,4.2,1.1,-2,
2018-04-04 11:33:51.191 +03:00,42250,A,Deactivated,A,4.1,1.1,-2,
2018-04-04 11:33:51.219 +03:00,42250,A,Deactivated,A,4.2,1.1,-2,
2018-04-04 11:33:51.324 +03:00,26386,A,exitTP,A,2.2,1.1,2.3,
2018-04-04 11:33:51.451 +03:00,26386,C,moved,C,5.3,0.5,-0.3,
2018-04-04 11:33:51.542 +03:00,26386,A,moved,A,5.5,0.5,0.3,
2018-04-04 11:33:51.548 +03:00,46393,A BOT,EnterTP,A,2.3,1.1,1.6,
2018-04-04 11:33:51.597 +03:00,46393,D,moved,D,-4,0.5,1,
2018-04-04 11:33:51.699 +03:00,71681,C,exitTP,C,-1.2,1.1,1.5,
2018-04-04 11:33:51.715 +03:00,71681,C,moved,C,6.1,0.5,2,
2018-04-04 11:33:51.770 +03:00,46393,A BOT,Activated,A,2.7,1.1,1.4,
2018-04-04 11:33:51.771 +03:00,46393,A BOT,Activated,A,2.7,1.1,1.4,
2018-04-04 11:33:51.772 +03:00,46393,A BOT,Activated,A,2.5,1.1,1.5,
2018-04-04 11:33:51.828 +03:00,46393,A BOT,EnterTP,A,2.4,1.1,1.5,
2018-04-04 11:33:51.858 +03:00,46393,D,EnterTP,D,-3.7,1.1,-2.6,
2018-04-04 11:33:51.871 +03:00,42250,A,Activated,A,4.3,1.1,-2,
2018-04-04 11:33:51.876 +03:00,42250,A,Activated,A,4.3,1.1,-2,
2018-04-04 11:33:51.899 +03:00,46393,D,EnterTP,D,-3.7,1.1,-2.6,
2018-04-04 11:33:51.967 +03:00,42250,A,Activated,A,4.3,1.1,-2,
2018-04-04 11:33:51.978 +03:00,42250,A,Activated,A,4.3,1.1,-2,
2018-04-04 11:33:52.011 +03:00,42250,A,Activated,A,4.4,1.1,-1.9,
2018-04-04 11:33:52.012 +03:00,42250,A,Deactivated,A,4.4,1.1,-1.9,
2018-04-04 11:33:52.061 +03:00,26386,D,moved,D,-5,0.5,-0.2,
2018-04-04 11:33:52.067 +03:00,34344,B BOT,EnterTP,B,-7,1.1,2.9,
2018-04-04 11:33:52.073 +03:00,42250,A,Activated,A,4.4,1.1,-1.9,
2018-04-04 11:33:52.106 +03:00,42250,A,Deactivated,A,4.3,1.1,-2,
2018-04-04 11:33:52.107 +03:00,42250,A,Deactivated,A,4.3,1.1,-2,
2018-04-04 11:33:52.173 +03:00,26386,A,EnterTP,A,2.3,1.1,1.7,
2018-04-04 11:33:52.186 +03:00,42250,A,Activated,A,4.4,1.1,-1.9,
2018-04-04 11:33:52.192 +03:00,42250,A,Activated,A,4.4,1.1,-1.9,
2018-04-04 11:33:52.224 +03:00,34344,C,moved,C,-3,0.5,-0.3,
2018-04-04 11:33:52.342 +03:00,26386,A,EnterTP,A,2.4,1.1,1.7,
2018-04-04 11:33:52.500 +03:00,71681,A,EnterTP,A,2.8,1.1,3.2,
2018-04-04 11:33:52.574 +03:00,26386,A,EnterTP,A,2.4,1.1,1.7,
2018-04-04 11:33:52.649 +03:00,42250,D,moved,D,4,0.5,1.1,
2018-04-04 11:33:52.674 +03:00,71681,A,EnterTP,A,2.8,1.1,3.1,
2018-04-04 11:33:52.700 +03:00,71681,A,EnterTP,A,2.8,1.1,3.1,
2018-04-04 11:33:52.706 +03:00,26386,C,EnterTP,C,5.3,1.1,-2.6,
2018-04-04 11:33:52.956 +03:00,26386,C,EnterTP,C,5.3,1.1,-2.4,
2018-04-04 11:33:52.968 +03:00,42250,A,Kick,A,4.4,1.1,-1.9,D
2018-04-04 11:33:52.984 +03:00,71681,C,moved,C,6.1,0.5,2,
2018-04-04 11:33:53.021 +03:00,26386,C,EnterTP,C,5.3,1.1,-2.4,
2018-04-04 11:33:53.023 +03:00,26386,D,EnterTP,D,-5.2,1.1,-2.5,
2018-04-04 11:33:53.065 +03:00,42250,A,Kick,A,4.4,1.1,-1.9,D
2018-04-04 11:33:53.150 +03:00,26386,D,EnterTP,D,-5.2,1.1,-2.5,
2018-04-04 11:33:53.294 +03:00,46393,D,TakeOff,D,-3.9,1.1,-0.4,
2018-04-04 11:33:53.307 +03:00,71681,A,Kick,A,3.7,1.1,2.2,C
2018-04-04 11:33:53.385 +03:00,71681,A,Kick,A,3.6,1.1,2.3,C
2018-04-04 11:33:53.390 +03:00,26386,D,EnterTP,D,-5.2,1.1,-2.5,
2018-04-04 11:33:53.458 +03:00,42250,C,moved,C,6.5,0.5,-0.3,
2018-04-04 11:33:53.641 +03:00,34344,B BOT,Kick,B,-4.9,1.1,2.1,C
2018-04-04 11:33:53.652 +03:00,46393,D,EnterTP,D,-3.9,1.1,-0.2,
2018-04-04 11:33:53.657 +03:00,71681,C,EnterTP,C,-1.6,1.1,0.9,
2018-04-04 11:33:53.689 +03:00,46393,D,exitTP,D,-15.3,0.6,-5,
2018-04-04 11:33:53.729 +03:00,46393,A BOT,ASK,A,5.3,1.1,-4.2,B
2018-04-04 11:33:53.735 +03:00,42250,D,exitTP,D,7.5,1.1,3.5,
2018-04-04 11:33:53.786 +03:00,71681,C,EnterTP,C,-1.6,1.1,0.9,
2018-04-04 11:33:53.802 +03:00,46393,D,EnterTP,D,-3.9,1.1,0.1,
2018-04-04 11:33:53.878 +03:00,71681,C,EnterTP,C,-2.5,1.1,0.8,
2018-04-04 11:33:53.880 +03:00,34344,C,exitTP,C,-1.5,1.1,-2.6,
2018-04-04 11:33:53.906 +03:00,71681,A,moved,A,-0.1,-0.4,3,
2018-04-04 11:33:53.975 +03:00,66383,B,moved,B,2.7,-0.4,-2.7,
2018-04-04 11:33:54.036 +03:00,71681,A,moved,A,0.1,-0.4,3.2,
2018-04-04 11:33:54.162 +03:00,66383,B,moved,B,4.2,0.5,-1.1,
2018-04-04 11:33:54.199 +03:00,46393,B,moved,B,5.4,0.5,-0.6,
2018-04-04 11:33:54.200 +03:00,71681,C,exitTP,C,-7.6,1.1,-0.6,
2018-04-04 11:33:54.210 +03:00,66383,B,moved,B,5.3,0.5,-0.5,
2018-04-04 11:33:54.375 +03:00,66383,A,moved,A,-2.4,-0.4,2.1,
2018-04-04 11:33:54.407 +03:00,26386,A,Kick,A,4.9,1.1,1.1,C
2018-04-04 11:33:54.478 +03:00,34344,C,moved,C,-2.8,-0.4,-2.4,
2018-04-04 11:33:54.488 +03:00,26386,A,Kick,A,5.1,1.1,1,C
2018-04-04 11:33:54.495 +03:00,66383,B,moved,B,5.4,0.5,-0.4,
2018-04-04 11:33:54.565 +03:00,26386,A,Kick,A,4.8,1.1,1.1,C
2018-04-04 11:33:54.689 +03:00,66383,B,moved,B,5.5,0.5,-0.3,
2018-04-04 11:33:54.701 +03:00,34344,C,moved,C,-3.5,0.5,0.4,
2018-04-04 11:33:54.705 +03:00,66383,B,moved,B,5.5,0.5,-0.3,
2018-04-04 11:33:54.733 +03:00,66383,B,moved,B,5.5,0.5,-0.2,
2018-04-04 11:33:54.803 +03:00,34344,C,moved,C,-3.5,0.5,0.4,
2018-04-04 11:33:54.928 +03:00,71681,A,moved,A,5.7,0.5,0.8,
2018-04-04 11:33:55.033 +03:00,66383,B,moved,B,5.5,0.5,-0.2,
2018-04-04 11:33:55.038 +03:00,66383,B,moved,B,5.5,0.5,-0.2,
2018-04-04 11:33:55.204 +03:00,71681,C,moved,C,-2.4,0.5,-0.3,
2018-04-04 11:33:55.209 +03:00,34344,C,moved,C,-3.5,0.5,0.4,
2018-04-04 11:33:55.289 +03:00,66383,B,moved,B,5.5,0.5,-0.2,
2018-04-04 11:33:55.361 +03:00,66383,B,moved,B,5.7,0.5,-0.3,
2018-04-04 11:33:55.383 +03:00,71681,A,moved,A,6.1,0.5,0,
2018-04-04 11:33:55.444 +03:00,46393,B,EnterTP,B,5.4,1.1,-2.6,
2018-04-04 11:33:55.460 +03:00,66383,A,Saved,A,-13.4,1.7,-5.8,
2018-04-04 11:33:55.650 +03:00,26386,C,exitTP,C,6,1.1,-3.4,
2018-04-04 11:33:55.650 +03:00,71681,A,moved,A,6.1,0.5,0,
2018-04-04 11:33:55.707 +03:00,71681,A,moved,A,6.1,0.5,0,
2018-04-04 11:33:55.710 +03:00,46393,B,EnterTP,B,5.4,1.1,-2.5,
2018-04-04 11:33:55.714 +03:00,42250,A,moved,A,-0.9,-0.4,-0.3,
2018-04-04 11:33:55.752 +03:00,66383,B,EnterTP,B,-1.8,1.1,-0.8,
2018-04-04 11:33:55.759 +03:00,66383,B,exitTP,B,-8.9,0.6,-10.7,
2018-04-04 11:33:55.902 +03:00,66383,B,moved,B,5.7,0.5,-0.3,
2018-04-04 11:33:55.905 +03:00,42250,A,moved,A,-1.5,-0.4,-2.3,
2018-04-04 11:33:55.926 +03:00,66383,B,moved,B,5.7,0.5,-0.3,
2018-04-04 11:33:55.961 +03:00,42250,A,moved,A,-1.5,-0.4,-2.4,
2018-04-04 11:33:55.997 +03:00,66383,B,moved,B,5.7,0.5,-0.3,
2018-04-04 11:33:56.003 +03:00,71681,A,moved,A,6.1,0.5,0,
2018-04-04 11:33:56.046 +03:00,71681,C,EnterTP,C,-7.2,1.1,-1.2,
2018-04-04 11:33:56.209 +03:00,71681,C,EnterTP,C,-7.1,1.1,-1.2,
2018-04-04 11:33:56.217 +03:00,42250,C,Saved,C,-10.8,1.7,-7.2,
2018-04-04 11:33:56.313 +03:00,26386,A,moved,A,2.7,-0.4,-0.5,
2018-04-04 11:33:56.332 +03:00,66383, ,spawnedTo,B,5.3,0.5,-4.2,
2018-04-04 11:33:56.336 +03:00,66383, ,spawnedTo,D,-4.6,0.5,4.4,
2018-04-04 11:33:56.338 +03:00,66383, ,spawnedTo,A,-5.3,0.5,-3.8,
2018-04-04 11:33:56.338 +03:00,66383, ,EndRound20,,,,,
2018-04-04 11:33:56.343 +03:00,42250,A,exitTP,A,-8.8,0.6,-10.5,
2018-04-04 11:33:56.387 +03:00,71681,C,EnterTP,C,-7.1,1.1,-1.2,
2018-04-04 11:33:56.398 +03:00,66383, ,EndRound20,,,,,
2018-04-04 11:33:56.404 +03:00,66383, ,spawnedTo,A,-5.3,0.5,-3.8,
2018-04-04 11:33:56.407 +03:00,66383, ,spawnedTo,B,5.3,0.5,-4.2,
2018-04-04 11:33:56.408 +03:00,66383, ,spawnedTo,D,-4.6,0.5,4.4,
2018-04-04 11:33:56.450 +03:00,66383, ,spawnedTo,B,5.3,0.5,-4.2,
2018-04-04 11:33:56.458 +03:00,66383, ,spawnedTo,D,-4.6,0.5,4.4,
2018-04-04 11:33:56.460 +03:00,26386,D,Activated,D,-5,1.1,-0.2,
2018-04-04 11:33:56.463 +03:00,66383, ,spawnedTo,A,-5.3,0.5,-3.8,
2018-04-04 11:33:56.469 +03:00,66383, ,EndRound20,,,,,
2018-04-04 11:33:56.546 +03:00,42250,D,moved,D,5.1,0.5,-0.1,
2018-04-04 11:33:56.562 +03:00,26386,D,Activated,D,-5,1.1,-0.2,
2018-04-04 11:33:56.672 +03:00,26386,D,Activated,D,-5,1.1,-0.2,
2018-04-04 11:33:56.675 +03:00,46393,B,Kick,B,5.6,1.1,-1.8,A
2018-04-04 11:33:56.676 +03:00,26386,D,Activated,D,-5,1.1,-0.2,
2018-04-04 11:33:56.764 +03:00,71681,A,moved,A,5.7,0.5,-0.5,
2018-04-04 11:33:56.927 +03:00,42250,A,ASK,A,-9.9,1.7,-7.5,C
2018-04-04 11:33:56.941 +03:00,46393,A BOT,exitTP,A,4.7,1.1,3.5,
2018-04-04 11:33:57.036 +03:00,26386,A,Activated,A,4.6,1.1,0,
2018-04-04 11:33:57.177 +03:00,26386,A,Activated,A,4.7,1.1,0.1,
2018-04-04 11:33:57.280 +03:00,26386,A,Activated,A,4.9,1.1,0.1,
2018-04-04 11:33:57.329 +03:00,26386,A,Activated,A,4.1,1.1,-0.1,
2018-04-04 11:33:57.341 +03:00,42250,D,EnterTP,D,6.6,1.1,3.3,
2018-04-04 11:33:57.477 +03:00,42250,D,EnterTP,D,6.6,1.1,3.3,
2018-04-04 11:33:57.681 +03:00,42250,D,EnterTP,D,6.6,1.1,3.3,
2018-04-04 11:33:57.749 +03:00,26386,A,TakeOff,A,3.5,1.1,-0.3,
2018-04-04 11:33:57.787 +03:00,26386,C,moved,C,1.6,-0.4,-2.3,
2018-04-04 11:33:57.889 +03:00,46393,B,moved,B,0.8,-0.4,1.3,
2018-04-04 11:33:57.996 +03:00,26386,A,EnterTP,A,3.5,1.1,-0.3,
2018-04-04 11:33:58.021 +03:00,26386,A,EnterTP,A,3.3,1.1,-0.3,
2018-04-04 11:33:58.052 +03:00,26386,A,exitTP,A,-15.3,0.6,-5,
2018-04-04 11:33:58.239 +03:00,34344,B BOT,Activated,B,-4.8,1.1,2,
2018-04-04 11:33:58.241 +03:00,34344,B BOT,Activated,B,-4.8,1.1,2,
2018-04-04 11:33:58.399 +03:00,34344,C,moved,C,-3.2,0.5,-0.2,
2018-04-04 11:33:58.553 +03:00,34344,C,moved,C,-3.8,0.5,0.2,
2018-04-04 11:33:58.697 +03:00,34344,C,moved,C,-3.8,0.5,0.2,
2018-04-04 11:33:58.724 +03:00,46393,A BOT,THANK,A,4.5,1.1,-0.2,B
2018-04-04 11:33:59.106 +03:00,26386,C,moved,C,5.5,0.5,-0.1,
2018-04-04 11:33:59.149 +03:00,34344,C,moved,C,3.9,0.5,-0.2,
2018-04-04 11:33:59.154 +03:00,66383,A,moved,A,-0.7,-0.4,3,
2018-04-04 11:33:59.239 +03:00,71681,D,moved,D,-3.9,0.5,2.1,
2018-04-04 11:33:59.346 +03:00,66383, ,BeginRound21,,,,,
2018-04-04 11:33:59.415 +03:00,34344,C,moved,C,4.8,0.5,-0.2,
2018-04-04 11:33:59.430 +03:00,66383, ,BeginRound21,,,,,
2018-04-04 11:33:59.453 +03:00,46393,B,moved,B,5.4,0.5,0.3,
2018-04-04 11:33:59.524 +03:00,66383, ,BeginRound21,,,,,
2018-04-04 11:33:59.588 +03:00,46393,B,moved,B,5.5,0.5,0.1,
2018-04-04 11:33:59.739 +03:00,26386,C,moved,C,5.5,0.5,-0.1,
2018-04-04 11:33:59.882 +03:00,26386,C,moved,C,5.5,0.5,-0.1,
2018-04-04 11:33:59.932 +03:00,34344,C,moved,C,5.1,0.5,0,
2018-04-04 11:34:00.061 +03:00,26386,D,Activated,D,-5,1.1,-0.2,
2018-04-04 11:34:00.145 +03:00,26386,C,moved,C,5.5,0.5,-0.1,
2018-04-04 11:34:00.148 +03:00,26386,D,Deactivated,D,-5,1.1,-0.2,
2018-04-04 11:34:00.196 +03:00,42250,D,Activated,D,5.1,1.1,-0.1,
2018-04-04 11:34:00.267 +03:00,66383,A,EnterTP,A,-4.5,1.1,-2.6,
